instance_id,benchmark,language,file_count_bucket,harness,cond,arm,seed,model,status_taxonomy,legit,resolved,f2p_pass,f2p_total,p2p_pass,p2p_total,cost_usd,total_cost_usd,turns,tokens_total,patch_bytes,modified_files,wall_clock_secs,n_surfaced,first_gold_rank,acc@1,acc@3,acc@5,acc@10,recall@1,recall@3,recall@5,recall@10,n_gold,edit_precision,edit_recall,loc_metric
instance_qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff-vc2f56a753b62a190ddb23cd330c257b9cf560d12,pro,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,9,1.951894,1.609758,61,11463,5905,5,207.18,70,5,0,0,0,1,0.0035,0.0035,0.0035,1.0,1,0.2259,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff-vc2f56a753b62a190ddb23cd330c257b9cf560d12,pro,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,leak_detected,0,,,,,,1.290851,1.091641,24,10362,2271,2,150.11,,,,,,,,,,,,,,
instance_navidrome__navidrome-de90152a7173039677ac808f5bfb1e644d761336,pro,go,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.19729,0.232394,7,1207,0,1,67.32,3,1,1,1,1,1,0.9764,0.9764,0.9764,0.9919,1,,0.0,agent_targeted_v3
instance_navidrome__navidrome-de90152a7173039677ac808f5bfb1e644d761336,pro,go,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.280136,0.31389,15,3681,0,1,99.83,28,15,0,0,0,0,0.1066,0.1066,0.1066,0.1066,1,,0.0,agent_targeted_v3
instance_navidrome__navidrome-de90152a7173039677ac808f5bfb1e644d761336,pro,go,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.407503,0.500251,18,5218,0,1,221.35,11,1,1,1,1,1,1.0,1.0,1.0,1.0,1,,0.0,agent_targeted_v3
apache__rocketmq-7964,polybench,java,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,1.56982,1.457303,33,9466,5449,2,215.68,28,2,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5263,1.0,agent_targeted_v3
apache__rocketmq-7964,polybench,java,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.309968,1.266754,38,10188,8938,2,346.84,31,8,0,0,0,1,0.1302,0.1302,0.1302,0.9314,1,0.4718,0.9909,agent_targeted_v3
apache__rocketmq-7964,polybench,java,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,1.395265,1.043603,29,17781,5673,2,637.31,23,1,1,1,1,1,0.9189,0.9641,1.0,1.0,1,0.4942,1.0,agent_targeted_v3
huggingface__transformers-15473,polybench,python,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,24,24,13,13,0.820871,0.973545,29,7981,6512,2,358.29,10,1,1,1,1,1,0.3032,0.3787,0.3843,0.3843,3,0.5482,0.3787,agent_targeted_v3
huggingface__transformers-15473,polybench,python,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,24,24,13,13,0.868612,0.875917,47,6097,3876,2,401.63,41,37,0,0,0,0,0.0,0.0093,0.1286,0.1973,3,0.4921,0.3138,agent_targeted_v3
huggingface__transformers-15473,polybench,python,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,24,24,13,13,0.627888,0.68481,20,7560,4228,1,146.75,14,4,0,0,0,1,0.033,0.033,0.0412,0.2766,3,1.0,0.3753,agent_targeted_v3
instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,8,8,55,55,3.672875,3.996075,75,23558,8787,6,581.31,48,2,1,1,1,1,0.2633,0.2746,0.2986,0.6978,7,0.6872,0.6133,agent_targeted_v3
instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,8,8,55,55,3.682556,2.9133,132,19210,6995,8,433.14,69,7,0,0,1,1,0.0762,0.1884,0.2449,0.4251,7,0.8032,0.6828,agent_targeted_v3
instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,8,8,55,55,4.150329,3.896372,88,31612,10573,9,788.85,35,3,0,1,1,1,0.0,0.3013,0.5971,0.9185,7,0.6522,0.6479,agent_targeted_v3
instance_future-architect__vuls-3f8de0268376e1f0fa6d9d61abb0d9d3d580ea7d,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,15,25,0,0,0.630481,0.422362,15,5765,5019,3,161.61,7,1,1,1,1,1,0.2072,0.2072,0.2072,0.3092,7,0.4684,0.1537,agent_targeted_v3
instance_future-architect__vuls-3f8de0268376e1f0fa6d9d61abb0d9d3d580ea7d,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,24,25,0,0,0.416058,0.358778,13,6695,2545,3,168.44,37,12,0,0,0,0,0.258,0.258,0.258,0.258,7,0.5648,0.07,agent_targeted_v3
instance_future-architect__vuls-3f8de0268376e1f0fa6d9d61abb0d9d3d580ea7d,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,19,25,0,0,0.361403,0.46484,15,5975,11899,2,94.61,9,1,1,1,1,1,0.2015,0.4401,0.5386,0.5386,7,0.3726,0.1961,agent_targeted_v3
trinodb__trino-2081,polybench,java,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,2,3,0.480655,0.418693,13,3454,0,1,90.0,14,,0,0,0,0,0.0507,0.0507,0.0507,0.0507,1,,0.0235,agent_targeted_v3
trinodb__trino-2081,polybench,java,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,3,3,1.280859,1.670148,71,9827,4847,2,1490.78,16,,0,0,0,0,0.0,0.0089,0.0692,0.0692,1,0.0,0.1492,agent_targeted_v3
trinodb__trino-2081,polybench,java,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,1,3,0.395442,0.377073,15,3573,0,1,181.24,30,,0,0,0,0,0.0,0.0,0.0,0.0,1,,0.0,agent_targeted_v3
keras-team__keras-19844,polybench,python,2,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,13,13,0.474081,0.283789,22,5418,962,2,128.26,21,2,0,1,1,1,0.0,0.2786,0.5414,0.9247,2,0.9878,1.0,agent_targeted_v3
keras-team__keras-19844,polybench,python,2,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,13,13,0.339126,0.292633,15,3949,1008,2,101.35,21,1,1,1,1,1,0.5616,0.5616,0.5616,0.5616,2,1.0,0.9835,agent_targeted_v3
keras-team__keras-19844,polybench,python,2,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,13,13,1.713054,1.422055,41,11827,3257,3,188.08,42,1,1,1,1,1,0.4846,0.5121,0.5121,0.5121,2,0.4531,1.0,agent_targeted_v3
instance_internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91,pro,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,1,4,0,0,1.463944,1.762315,26,13822,13910,2,162.86,47,3,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5566,1.0,agent_targeted_v3
instance_internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91,pro,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,4,0,0,1.370892,1.702727,30,10476,15644,2,147.54,44,8,0,0,0,1,0.0779,0.2226,0.2352,0.9942,1,0.4165,1.0,agent_targeted_v3
instance_internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91,pro,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,3,4,0,0,1.51481,2.225557,67,29063,10284,2,355.67,44,2,0,1,1,1,0.0,0.4529,0.8915,0.8915,1,0.5521,0.9852,agent_targeted_v3
instance_future-architect__vuls-50580f6e98eeb36f53f27222f7f4fdfea0b21e8d,pro,go,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,2,3,0,0,0.942272,0.841075,21,13309,6566,2,286.13,11,1,1,1,1,1,0.9941,0.9941,0.9941,1.0,1,0.4463,0.9888,agent_targeted_v3
instance_future-architect__vuls-50580f6e98eeb36f53f27222f7f4fdfea0b21e8d,pro,go,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,2,3,0,0,0.615756,0.604534,17,9434,9201,2,218.49,11,2,0,1,1,1,0.0405,0.5855,0.9836,1.0,1,0.387,1.0,agent_targeted_v3
instance_future-architect__vuls-50580f6e98eeb36f53f27222f7f4fdfea0b21e8d,pro,go,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,1,3,0,0,1.182591,0.83248,31,13190,10340,3,247.34,17,5,0,1,1,1,0.0223,0.4107,0.9513,1.0,1,0.3006,1.0,agent_targeted_v3
huggingface__transformers-27717,polybench,python,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,87,87,1.380566,1.829176,36,20304,5313,3,564.95,23,1,1,1,1,1,0.4124,0.567,0.7434,0.7434,3,0.745,0.687,agent_targeted_v3
huggingface__transformers-27717,polybench,python,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,87,87,1.458469,1.676608,48,11499,8681,3,552.76,28,1,1,1,1,1,0.4038,0.4387,0.6199,0.8091,3,0.6392,0.6345,agent_targeted_v3
huggingface__transformers-27717,polybench,python,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,87,87,1.637385,0.996071,37,15976,6236,3,358.11,23,1,1,1,1,1,0.3505,0.4561,0.607,0.6352,3,0.7106,0.7006,agent_targeted_v3
instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,11,17,252,260,0.118564,0.113577,8,1923,0,1,39.23,8,1,0,0,0,0,0.3059,0.5431,0.7849,1.0,4,,0.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,3,17,181,260,0.137243,0.153578,10,2440,0,1,38.64,35,20,0,0,0,0,0.0046,0.07,0.07,0.07,4,,0.0488,agent_targeted_v3
instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,14,17,11,260,0.145191,0.116676,10,2265,0,1,38.69,54,1,1,1,1,1,0.2504,0.614,1.0,1.0,4,,0.0383,agent_targeted_v3
instance_flipt-io__flipt-d966559200183b713cdf3ea5007a7e0ba86a5afb,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,0,0,2.672205,1.983764,31,13099,7036,8,207.11,24,1,1,1,1,1,0.0106,0.2974,0.6157,0.9978,7,0.9022,1.0,agent_targeted_v3
instance_flipt-io__flipt-d966559200183b713cdf3ea5007a7e0ba86a5afb,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,0,0,0.909018,0.692776,54,9855,5232,8,249.39,17,2,1,1,1,1,0.0569,0.4424,0.6832,0.9351,7,0.8944,1.0,agent_targeted_v3
instance_flipt-io__flipt-d966559200183b713cdf3ea5007a7e0ba86a5afb,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,0,0,1.597466,1.236735,51,15217,6147,7,282.9,23,1,1,1,1,1,0.0856,0.2841,0.4821,1.0,7,0.8699,0.995,agent_targeted_v3
apache__rocketmq-7712,polybench,java,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,1,1,0.482789,0.477284,17,3963,1634,1,127.35,6,3,0,1,1,1,0.0,0.4673,1.0,1.0,1,0.5127,1.0,agent_targeted_v3
apache__rocketmq-7712,polybench,java,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,1,1,0.463238,0.528671,15,2922,2064,1,309.12,15,11,0,0,0,0,0.0,0.0423,0.0824,1.0,1,0.5393,1.0,agent_targeted_v3
apache__rocketmq-7712,polybench,java,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,1,1,0.525984,0.423289,26,6828,1840,2,123.23,5,1,1,1,1,1,0.9998,0.9998,0.9998,0.9998,1,0.5179,0.9863,agent_targeted_v3
huggingface__transformers-3716,polybench,python,2,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,14,21,0.498748,0.461031,13,5167,3556,2,81.22,14,1,1,1,1,1,0.5949,0.5949,0.5949,0.5949,2,0.5446,0.4759,agent_targeted_v3
huggingface__transformers-3716,polybench,python,2,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,19,21,0.258803,0.369204,13,4653,5420,2,139.16,24,12,0,0,0,1,0.1184,0.1184,0.1184,0.4906,2,0.4491,0.7045,agent_targeted_v3
huggingface__transformers-3716,polybench,python,2,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,17,21,0.386573,0.38444,23,6144,2622,2,64.84,39,2,0,0,1,1,0.0,0.2411,0.4678,0.9761,2,0.5094,0.4395,agent_targeted_v3
instance_qutebrowser__qutebrowser-9ed748effa8f3bcd804612d9291da017b514e12f-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,pro,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,1,6,389,979,0.940764,0.921761,24,8498,9475,2,325.58,16,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.4682,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-9ed748effa8f3bcd804612d9291da017b514e12f-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,pro,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,1,6,17,979,0.695268,0.639955,27,11805,7121,2,280.89,19,10,0,0,0,1,0.0,0.0,0.0,1.0,1,0.4204,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-9ed748effa8f3bcd804612d9291da017b514e12f-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,pro,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,1,6,804,979,1.027297,1.222001,30,11417,8804,2,380.49,10,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5391,0.9907,agent_targeted_v3
instance_navidrome__navidrome-3bc9e75b2843f91f6a1e9b604e321c2bd4fd442a,pro,go,2,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.717908,0.568002,23,5470,2389,4,221.39,15,1,1,1,1,1,0.5058,0.7551,1.0,1.0,2,0.6958,1.0,agent_targeted_v3
instance_navidrome__navidrome-3bc9e75b2843f91f6a1e9b604e321c2bd4fd442a,pro,go,2,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.390083,0.487908,27,5513,4074,2,161.02,69,39,0,0,0,0,0.1667,0.1667,0.1667,0.2388,2,0.5422,0.6065,agent_targeted_v3
instance_navidrome__navidrome-3bc9e75b2843f91f6a1e9b604e321c2bd4fd442a,pro,go,2,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.441437,0.497723,16,5351,1704,2,273.56,26,18,0,0,0,0,0.0,0.0,0.0,0.0082,2,0.5212,0.387,agent_targeted_v3
trinodb__trino-1512,polybench,java,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,leak_detected,0,,,,,,5.71258,4.081114,98,26433,8837,2,1009.73,,,,,,,,,,,,,,
instance_flipt-io__flipt-1737085488ecdcd3299c8e61af45a8976d457b7e,pro,go,2,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.430371,1.197836,35,12603,2280,4,284.28,23,1,1,1,1,1,0.2966,0.4303,0.5362,0.5768,4,0.293,0.1881,agent_targeted_v3
instance_flipt-io__flipt-1737085488ecdcd3299c8e61af45a8976d457b7e,pro,go,2,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.840096,1.34954,36,13074,3279,2,325.74,60,41,0,0,0,0,0.0,0.0,0.0,0.0281,4,0.7528,0.4694,agent_targeted_v3
instance_flipt-io__flipt-1737085488ecdcd3299c8e61af45a8976d457b7e,pro,go,2,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,2.159695,1.625855,64,22169,4799,2,337.88,36,4,0,1,1,1,0.0,0.1243,0.2698,0.3603,4,0.7313,0.4942,agent_targeted_v3
instance_flipt-io__flipt-2ce8a0331e8a8f63f2c1b555db8277ffe5aa2e63,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.983897,1.084158,24,5357,4259,2,190.55,23,1,1,1,1,1,0.2336,0.2336,0.2336,0.2629,4,1.0,0.5612,agent_targeted_v3
instance_flipt-io__flipt-2ce8a0331e8a8f63f2c1b555db8277ffe5aa2e63,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.552992,1.158186,53,16455,9577,4,416.99,47,3,0,1,1,1,0.1437,0.2776,0.4679,0.5231,4,0.7072,0.7759,agent_targeted_v3
instance_flipt-io__flipt-2ce8a0331e8a8f63f2c1b555db8277ffe5aa2e63,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,install_failure,0,,,,,,,,0,0,0,1,0.0,,,,,,,,,,,,,,
instance_flipt-io__flipt-5ffba3406a7993d97ced4cc13658bee66150fcca,pro,go,2,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.50288,0.560801,18,4044,2994,3,74.05,21,1,1,1,1,1,0.2545,0.5236,0.7188,1.0,4,0.6508,0.581,agent_targeted_v3
instance_flipt-io__flipt-5ffba3406a7993d97ced4cc13658bee66150fcca,pro,go,2,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.389489,0.391443,21,4416,3571,3,118.04,41,19,1,1,1,1,0.108,0.108,0.108,0.108,4,0.7168,0.6353,agent_targeted_v3
instance_flipt-io__flipt-5ffba3406a7993d97ced4cc13658bee66150fcca,pro,go,2,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.459726,0.52917,32,7046,3163,3,198.8,18,1,1,1,1,1,0.2889,0.4807,0.6755,0.8363,4,0.7256,0.435,agent_targeted_v3
instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,1,2,0,0,2.421225,2.342904,56,17945,21350,6,608.79,11,1,1,1,1,1,0.2499,0.4615,0.7614,0.8428,7,0.6014,0.5798,agent_targeted_v3
instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,1,2,0,0,1.52029,1.988298,74,16058,21990,7,583.91,47,17,0,0,0,0,0.0,0.0,0.0,0.0,7,0.4628,0.4046,agent_targeted_v3
instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,0,3.099047,2.317426,74,26468,24939,7,490.36,26,1,1,1,1,1,0.1486,0.3054,0.4428,0.4853,7,0.5182,0.4472,agent_targeted_v3
instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,1,7,0,0,0.29272,0.230768,8,1917,536,1,161.92,2,1,1,1,1,1,0.1353,0.1353,0.1353,0.1353,10,1.0,0.1146,agent_targeted_v3
instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,3,7,0,0,0.204143,0.181952,10,2246,634,1,114.09,13,1,0,1,1,1,0.0701,0.1072,0.214,0.3628,10,0.9946,0.0962,agent_targeted_v3
instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,1,7,0,0,0.20237,0.304871,15,3149,497,1,91.25,7,1,1,1,1,1,0.1321,0.1967,0.295,0.295,10,1.0,0.0679,agent_targeted_v3
instance_gravitational__teleport-6eaaf3a27e64f4ef4ef855bd35d7ec338cf17460-v626ec2a48416b10a88641359a169d99e935ff037,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,1,0.0,,,,,,,,,,,,,,
instance_gravitational__teleport-6eaaf3a27e64f4ef4ef855bd35d7ec338cf17460-v626ec2a48416b10a88641359a169d99e935ff037,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,1,0.0,,,,,,,,,,,,,,
instance_gravitational__teleport-6eaaf3a27e64f4ef4ef855bd35d7ec338cf17460-v626ec2a48416b10a88641359a169d99e935ff037,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,1,0.0,,,,,,,,,,,,,,
instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.621734,0.767423,22,8287,2395,2,160.76,19,2,1,1,1,1,0.0601,0.3503,0.6752,1.0,3,0.4311,0.3332,agent_targeted_v3
instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,git_history_leak,0,1,1,1,0,0,1.934016,2.730531,73,31256,3524,2,488.14,19,1,1,1,1,1,0.3333,0.3333,0.6667,1.0,3,0.5,0.3333,agent_targeted_v3
instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,2.171486,1.762982,34,19581,6332,2,408.47,26,1,1,1,1,1,0.3516,0.4437,0.6171,0.6423,3,0.4886,0.3082,agent_targeted_v3
instance_navidrome__navidrome-c90468b895f6171e33e937ff20dc915c995274f0,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,1.423435,1.594343,50,14370,4866,3,382.9,42,1,1,1,1,1,0.268,0.3553,0.4643,0.53,5,0.655,0.413,agent_targeted_v3
instance_navidrome__navidrome-c90468b895f6171e33e937ff20dc915c995274f0,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,1.920109,1.159641,55,15348,5847,3,325.82,77,19,0,0,0,0,0.0611,0.0827,0.288,0.288,5,0.7705,0.3346,agent_targeted_v3
instance_navidrome__navidrome-c90468b895f6171e33e937ff20dc915c995274f0,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,2.131833,1.851353,60,18222,3934,2,410.71,26,1,0,0,0,0,0.1543,0.2997,0.3522,0.3522,5,1.0,0.4463,agent_targeted_v3
instance_navidrome__navidrome-d21932bd1b2379b0ebca2d19e5d8bae91040268a,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,provider_truncation,0,,,,,,1.673703,3.077361,38,15412,7677,2,473.33,,,,,,,,,,,,,,
instance_navidrome__navidrome-d21932bd1b2379b0ebca2d19e5d8bae91040268a,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,2.289412,2.866345,71,19363,10838,5,461.35,32,1,1,1,1,1,0.177,0.5846,1.0,1.0,4,0.4678,0.8831,agent_targeted_v3
instance_navidrome__navidrome-d21932bd1b2379b0ebca2d19e5d8bae91040268a,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,4.651617,5.673468,58,27101,12115,5,637.93,81,3,1,1,1,1,0.0,0.3658,0.7183,1.0,4,0.4656,0.5133,agent_targeted_v3
instance_navidrome__navidrome-d5df102f9f97c21715c756069c9e141da2a422dc,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.015724,1.185727,39,10377,4457,4,329.63,62,1,1,1,1,1,0.2717,0.4082,0.4996,0.4996,5,0.8069,0.6155,agent_targeted_v3
instance_navidrome__navidrome-d5df102f9f97c21715c756069c9e141da2a422dc,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.33953,0.509661,23,6652,1726,2,132.08,26,1,1,1,1,1,0.193,0.3541,0.3751,0.6658,5,1.0,0.4031,agent_targeted_v3
instance_navidrome__navidrome-d5df102f9f97c21715c756069c9e141da2a422dc,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,2.139211,2.19144,50,22423,3305,4,340.1,32,1,1,1,1,1,0.1958,0.3941,0.6503,0.7198,5,0.7224,0.3971,agent_targeted_v3
google__gson-2134,polybench,java,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,7,7,0.358178,0.256084,8,2158,2065,2,101.48,4,1,1,1,1,1,0.9453,0.9558,1.0,1.0,1,0.5267,0.9566,agent_targeted_v3
google__gson-2134,polybench,java,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,7,7,0.233674,0.300582,9,2639,1965,3,74.34,6,1,1,1,1,1,0.7375,0.7652,0.899,0.9615,1,0.4498,0.9202,agent_targeted_v3
google__gson-2134,polybench,java,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,7,7,0.345653,0.351482,8,4270,607,1,73.92,5,1,1,1,1,1,0.9836,0.9836,1.0,1.0,1,0.966,1.0,agent_targeted_v3
